Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
16/07/2022 10:11:50 AM,"708","24.3","44","1009"
16/07/2022 10:12:50 AM,"708","24.3","44","1009"
16/07/2022 10:13:50 AM,"708","24.3","44","1009"
16/07/2022 10:14:50 AM,"708","24.3","44","1009"
16/07/2022 10:15:50 AM,"688","24.5","45","1009"
16/07/2022 10:16:50 AM,"688","24.5","45","1009"
16/07/2022 10:17:50 AM,"688","24.5","45","1009"
16/07/2022 10:18:50 AM,"688","24.5","45","1009"
16/07/2022 10:19:50 AM,"688","24.5","45","1009"
16/07/2022 10:20:50 AM,"680","24.7","44","1009"
16/07/2022 10:21:50 AM,"680","24.7","44","1009"
16/07/2022 10:22:50 AM,"680","24.7","44","1009"
16/07/2022 10:23:50 AM,"680","24.7","44","1009"
16/07/2022 10:24:50 AM,"680","24.7","44","1009"
16/07/2022 10:25:50 AM,"703","24.8","44","1009"
16/07/2022 10:26:50 AM,"703","24.8","44","1009"
16/07/2022 10:27:50 AM,"703","24.8","44","1009"
16/07/2022 10:28:50 AM,"703","24.8","44","1009"
16/07/2022 10:29:50 AM,"703","24.8","44","1009"
16/07/2022 10:30:50 AM,"675","24.9","44","1009"
16/07/2022 10:31:50 AM,"675","24.9","44","1009"
16/07/2022 10:32:50 AM,"675","24.9","44","1009"
16/07/2022 10:33:50 AM,"675","24.9","44","1009"
16/07/2022 10:34:50 AM,"675","24.9","44","1009"
16/07/2022 10:35:50 AM,"682","24.9","44","1009"
16/07/2022 10:36:50 AM,"682","24.9","44","1009"
16/07/2022 10:37:50 AM,"682","24.9","44","1009"
16/07/2022 10:38:50 AM,"682","24.9","44","1009"
16/07/2022 10:39:50 AM,"682","24.9","44","1009"
16/07/2022 10:40:50 AM,"687","25.0","44","1008"
16/07/2022 10:41:50 AM,"687","25.0","44","1008"
16/07/2022 10:42:50 AM,"687","25.0","44","1008"
16/07/2022 10:43:50 AM,"687","25.0","44","1008"
16/07/2022 10:44:50 AM,"687","25.0","44","1008"
16/07/2022 10:45:50 AM,"680","25.1","44","1009"
16/07/2022 10:46:50 AM,"680","25.1","44","1009"
16/07/2022 10:47:50 AM,"680","25.1","44","1009"
16/07/2022 10:48:50 AM,"680","25.1","44","1009"
16/07/2022 10:49:50 AM,"680","25.1","44","1009"
16/07/2022 10:50:50 AM,"670","25.2","44","1009"
16/07/2022 10:51:50 AM,"670","25.2","44","1009"
16/07/2022 10:52:50 AM,"670","25.2","44","1009"
16/07/2022 10:53:50 AM,"670","25.2","44","1009"
16/07/2022 10:54:50 AM,"670","25.2","44","1009"
16/07/2022 10:55:50 AM,"683","25.3","44","1009"
16/07/2022 10:56:50 AM,"683","25.3","44","1009"
16/07/2022 10:57:50 AM,"683","25.3","44","1009"
16/07/2022 10:58:50 AM,"683","25.3","44","1009"
16/07/2022 10:59:50 AM,"683","25.3","44","1009"
16/07/2022 11:00:50 AM,"667","25.4","44","1009"
16/07/2022 11:01:50 AM,"667","25.4","44","1009"
16/07/2022 11:02:50 AM,"667","25.4","44","1009"
16/07/2022 11:03:50 AM,"667","25.4","44","1009"
16/07/2022 11:04:50 AM,"667","25.4","44","1009"
16/07/2022 11:05:50 AM,"667","25.2","42","1009"
16/07/2022 11:06:50 AM,"667","25.2","42","1009"
16/07/2022 11:07:50 AM,"667","25.2","42","1009"
16/07/2022 11:08:50 AM,"667","25.2","42","1009"
16/07/2022 11:09:50 AM,"667","25.2","42","1009"
16/07/2022 11:10:50 AM,"663","25.0","43","1009"
16/07/2022 11:11:50 AM,"663","25.0","43","1009"
16/07/2022 11:12:50 AM,"663","25.0","43","1009"
16/07/2022 11:13:50 AM,"663","25.0","43","1009"
16/07/2022 11:14:50 AM,"663","25.0","43","1009"
16/07/2022 11:15:50 AM,"652","25.2","43","1009"
16/07/2022 11:16:50 AM,"652","25.2","43","1009"
16/07/2022 11:17:50 AM,"652","25.2","43","1009"
16/07/2022 11:18:50 AM,"652","25.2","43","1009"
16/07/2022 11:19:50 AM,"652","25.2","43","1009"
16/07/2022 11:20:50 AM,"667","25.3","43","1009"
16/07/2022 11:21:50 AM,"667","25.3","43","1009"
16/07/2022 11:22:50 AM,"667","25.3","43","1009"
16/07/2022 11:23:50 AM,"667","25.3","43","1009"
16/07/2022 11:24:50 AM,"667","25.3","43","1009"
16/07/2022 11:25:50 AM,"672","25.2","43","1009"
16/07/2022 11:26:50 AM,"672","25.2","43","1009"
16/07/2022 11:27:50 AM,"672","25.2","43","1009"
16/07/2022 11:28:50 AM,"672","25.2","43","1009"
16/07/2022 11:29:50 AM,"672","25.2","43","1009"
16/07/2022 11:30:50 AM,"679","25.2","43","1009"
16/07/2022 11:31:50 AM,"679","25.2","43","1009"
16/07/2022 11:32:50 AM,"679","25.2","43","1009"
16/07/2022 11:33:50 AM,"679","25.2","43","1009"
16/07/2022 11:34:50 AM,"679","25.2","43","1009"
16/07/2022 11:35:50 AM,"705","25.2","43","1009"
16/07/2022 11:36:50 AM,"705","25.2","43","1009"
16/07/2022 11:37:50 AM,"705","25.2","43","1009"
16/07/2022 11:38:50 AM,"705","25.2","43","1009"
16/07/2022 11:39:50 AM,"705","25.2","43","1009"
16/07/2022 11:40:50 AM,"695","25.2","44","1009"
16/07/2022 11:41:50 AM,"695","25.2","44","1009"
16/07/2022 11:42:50 AM,"695","25.2","44","1009"
16/07/2022 11:43:50 AM,"695","25.2","44","1009"
16/07/2022 11:44:50 AM,"695","25.2","44","1009"
16/07/2022 11:45:50 AM,"697","25.2","44","1009"
16/07/2022 11:46:50 AM,"697","25.2","44","1009"
16/07/2022 11:47:50 AM,"697","25.2","44","1009"
16/07/2022 11:48:50 AM,"697","25.2","44","1009"
16/07/2022 11:49:50 AM,"697","25.2","44","1009"
16/07/2022 11:50:50 AM,"727","24.9","44","1009"
16/07/2022 11:51:50 AM,"727","24.9","44","1009"
16/07/2022 11:52:50 AM,"727","24.9","44","1009"
16/07/2022 11:53:50 AM,"727","24.9","44","1009"
16/07/2022 11:54:50 AM,"727","24.9","44","1009"
16/07/2022 11:55:50 AM,"717","24.7","44","1009"
16/07/2022 11:56:50 AM,"717","24.7","44","1009"
16/07/2022 11:57:50 AM,"717","24.7","44","1009"
16/07/2022 11:58:50 AM,"717","24.7","44","1009"
16/07/2022 11:59:50 AM,"717","24.7","44","1009"
16/07/2022 12:00:50 PM,"698","24.7","44","1009"
16/07/2022 12:01:50 PM,"698","24.7","44","1009"
16/07/2022 12:02:50 PM,"698","24.7","44","1009"
16/07/2022 12:03:50 PM,"698","24.7","44","1009"
16/07/2022 12:04:50 PM,"698","24.7","44","1009"
16/07/2022 12:05:50 PM,"686","24.9","44","1009"
16/07/2022 12:06:50 PM,"686","24.9","44","1009"
16/07/2022 12:07:50 PM,"686","24.9","44","1009"
16/07/2022 12:08:50 PM,"686","24.9","44","1009"
16/07/2022 12:09:50 PM,"686","24.9","44","1009"
16/07/2022 12:10:50 PM,"708","25.0","45","1009"
16/07/2022 12:11:50 PM,"708","25.0","45","1009"
16/07/2022 12:12:50 PM,"708","25.0","45","1009"
16/07/2022 12:13:50 PM,"708","25.0","45","1009"
16/07/2022 12:14:50 PM,"708","25.0","45","1009"
16/07/2022 12:15:50 PM,"706","25.0","45","1009"
16/07/2022 12:16:50 PM,"706","25.0","45","1009"
16/07/2022 12:17:50 PM,"706","25.0","45","1009"
16/07/2022 12:18:50 PM,"706","25.0","45","1009"
16/07/2022 12:19:50 PM,"706","25.0","45","1009"
16/07/2022 12:20:50 PM,"713","25.1","45","1009"
16/07/2022 12:21:50 PM,"713","25.1","45","1009"
16/07/2022 12:22:50 PM,"713","25.1","45","1009"
16/07/2022 12:23:50 PM,"713","25.1","45","1009"
16/07/2022 12:24:50 PM,"713","25.1","45","1009"
16/07/2022 12:25:50 PM,"704","25.1","45","1009"
16/07/2022 12:26:50 PM,"704","25.1","45","1009"
16/07/2022 12:27:50 PM,"704","25.1","45","1009"
16/07/2022 12:28:50 PM,"704","25.1","45","1009"
16/07/2022 12:29:50 PM,"704","25.1","45","1009"
16/07/2022 12:30:50 PM,"748","25.1","44","1009"
16/07/2022 12:31:50 PM,"748","25.1","44","1009"
16/07/2022 12:32:50 PM,"748","25.1","44","1009"
16/07/2022 12:33:50 PM,"748","25.1","44","1009"
16/07/2022 12:34:50 PM,"748","25.1","44","1009"
16/07/2022 12:35:50 PM,"728","24.7","44","1008"
16/07/2022 12:36:50 PM,"728","24.7","44","1008"
16/07/2022 12:37:50 PM,"728","24.7","44","1008"
16/07/2022 12:38:50 PM,"728","24.7","44","1008"
16/07/2022 12:39:50 PM,"728","24.7","44","1008"
16/07/2022 12:40:50 PM,"719","24.7","44","1008"
16/07/2022 12:41:50 PM,"719","24.7","44","1008"
16/07/2022 12:42:50 PM,"719","24.7","44","1008"
16/07/2022 12:43:50 PM,"719","24.7","44","1008"
16/07/2022 12:44:50 PM,"719","24.7","44","1008"
16/07/2022 12:45:50 PM,"722","24.9","44","1008"
16/07/2022 12:46:50 PM,"722","24.9","44","1008"
16/07/2022 12:47:50 PM,"722","24.9","44","1008"
16/07/2022 12:48:50 PM,"722","24.9","44","1008"
16/07/2022 12:49:50 PM,"722","24.9","44","1008"
16/07/2022 12:50:50 PM,"717","25.0","44","1008"
16/07/2022 12:51:50 PM,"717","25.0","44","1008"
16/07/2022 12:52:50 PM,"717","25.0","44","1008"
16/07/2022 12:53:50 PM,"717","25.0","44","1008"
16/07/2022 12:54:50 PM,"717","25.0","44","1008"
16/07/2022 12:55:50 PM,"728","25.1","45","1008"
16/07/2022 12:56:50 PM,"728","25.1","45","1008"
16/07/2022 12:57:50 PM,"728","25.1","45","1008"
16/07/2022 12:58:50 PM,"728","25.1","45","1008"
16/07/2022 12:59:50 PM,"728","25.1","45","1008"
16/07/2022 1:00:50 PM,"719","25.1","45","1008"
16/07/2022 1:01:50 PM,"719","25.1","45","1008"
16/07/2022 1:02:50 PM,"719","25.1","45","1008"
16/07/2022 1:03:50 PM,"719","25.1","45","1008"
16/07/2022 1:04:50 PM,"719","25.1","45","1008"
16/07/2022 1:05:50 PM,"720","25.2","45","1008"
16/07/2022 1:06:50 PM,"720","25.2","45","1008"
16/07/2022 1:07:50 PM,"720","25.2","45","1008"
16/07/2022 1:08:50 PM,"720","25.2","45","1008"
16/07/2022 1:09:50 PM,"720","25.2","45","1008"
16/07/2022 1:10:50 PM,"760","25.2","45","1008"
16/07/2022 1:11:50 PM,"760","25.2","45","1008"
16/07/2022 1:12:50 PM,"760","25.2","45","1008"
16/07/2022 1:13:50 PM,"760","25.2","45","1008"
16/07/2022 1:14:50 PM,"760","25.2","45","1008"
16/07/2022 1:15:50 PM,"767","25.0","43","1008"
16/07/2022 1:16:50 PM,"767","25.0","43","1008"
16/07/2022 1:17:50 PM,"767","25.0","43","1008"
16/07/2022 1:18:50 PM,"767","25.0","43","1008"
16/07/2022 1:19:50 PM,"767","25.0","43","1008"
16/07/2022 1:20:50 PM,"757","24.7","44","1008"
16/07/2022 1:21:50 PM,"757","24.7","44","1008"
16/07/2022 1:22:50 PM,"757","24.7","44","1008"
16/07/2022 1:23:50 PM,"757","24.7","44","1008"
16/07/2022 1:24:50 PM,"757","24.7","44","1008"
16/07/2022 1:25:50 PM,"732","24.8","44","1008"
16/07/2022 1:26:50 PM,"732","24.8","44","1008"
16/07/2022 1:27:50 PM,"732","24.8","44","1008"
16/07/2022 1:28:50 PM,"732","24.8","44","1008"
16/07/2022 1:29:50 PM,"732","24.8","44","1008"
16/07/2022 1:30:50 PM,"743","24.9","44","1008"
16/07/2022 1:31:50 PM,"743","24.9","44","1008"
16/07/2022 1:32:50 PM,"743","24.9","44","1008"
16/07/2022 1:33:50 PM,"743","24.9","44","1008"
16/07/2022 1:34:50 PM,"743","24.9","44","1008"
16/07/2022 1:35:50 PM,"731","25.0","44","1008"
16/07/2022 1:36:50 PM,"731","25.0","44","1008"
16/07/2022 1:37:50 PM,"731","25.0","44","1008"
16/07/2022 1:38:50 PM,"731","25.0","44","1008"
16/07/2022 1:39:50 PM,"731","25.0","44","1008"
16/07/2022 1:40:50 PM,"738","25.1","44","1008"
16/07/2022 1:41:50 PM,"738","25.1","44","1008"
16/07/2022 1:42:50 PM,"738","25.1","44","1008"
16/07/2022 1:43:50 PM,"738","25.1","44","1008"
16/07/2022 1:44:50 PM,"738","25.1","44","1008"
16/07/2022 1:45:50 PM,"780","25.1","44","1008"
16/07/2022 1:46:50 PM,"780","25.1","44","1008"
16/07/2022 1:47:50 PM,"780","25.1","44","1008"
16/07/2022 1:48:50 PM,"780","25.1","44","1008"
16/07/2022 1:49:50 PM,"780","25.1","44","1008"
16/07/2022 1:50:50 PM,"785","25.3","44","1008"
16/07/2022 1:51:50 PM,"785","25.3","44","1008"
16/07/2022 1:52:50 PM,"785","25.3","44","1008"
16/07/2022 1:53:50 PM,"785","25.3","44","1008"
16/07/2022 1:54:50 PM,"785","25.3","44","1008"
16/07/2022 1:55:50 PM,"769","25.3","42","1008"
16/07/2022 1:56:50 PM,"769","25.3","42","1008"
16/07/2022 1:57:50 PM,"769","25.3","42","1008"
16/07/2022 1:58:50 PM,"769","25.3","42","1008"
16/07/2022 1:59:50 PM,"769","25.3","42","1008"
16/07/2022 2:00:50 PM,"798","25.0","42","1008"
16/07/2022 2:01:50 PM,"798","25.0","42","1008"
16/07/2022 2:02:50 PM,"798","25.0","42","1008"
16/07/2022 2:03:50 PM,"798","25.0","42","1008"
16/07/2022 2:04:50 PM,"798","25.0","42","1008"
16/07/2022 2:05:50 PM,"783","25.0","43","1008"
16/07/2022 2:06:50 PM,"783","25.0","43","1008"
16/07/2022 2:07:50 PM,"783","25.0","43","1008"
16/07/2022 2:08:50 PM,"783","25.0","43","1008"
16/07/2022 2:09:50 PM,"783","25.0","43","1008"
16/07/2022 2:10:50 PM,"784","25.3","43","1008"
16/07/2022 2:11:50 PM,"784","25.3","43","1008"
16/07/2022 2:12:50 PM,"784","25.3","43","1008"
16/07/2022 2:13:50 PM,"784","25.3","43","1008"
16/07/2022 2:14:50 PM,"784","25.3","43","1008"
16/07/2022 2:15:50 PM,"790","25.4","43","1008"
16/07/2022 2:16:50 PM,"790","25.4","43","1008"
16/07/2022 2:17:50 PM,"790","25.4","43","1008"
16/07/2022 2:18:50 PM,"790","25.4","43","1008"
16/07/2022 2:19:50 PM,"790","25.4","43","1008"
16/07/2022 2:20:50 PM,"792","25.5","43","1008"
16/07/2022 2:21:50 PM,"792","25.5","43","1008"
16/07/2022 2:22:50 PM,"792","25.5","43","1008"
16/07/2022 2:23:50 PM,"792","25.5","43","1008"
16/07/2022 2:24:50 PM,"792","25.5","43","1008"
16/07/2022 2:25:50 PM,"818","25.6","43","1008"
16/07/2022 2:26:50 PM,"818","25.6","43","1008"
16/07/2022 2:27:50 PM,"818","25.6","43","1008"
16/07/2022 2:28:50 PM,"818","25.6","43","1008"
16/07/2022 2:29:50 PM,"818","25.6","43","1008"
16/07/2022 2:30:50 PM,"823","25.7","43","1008"
16/07/2022 2:31:50 PM,"823","25.7","43","1008"
16/07/2022 2:32:50 PM,"823","25.7","43","1008"
16/07/2022 2:33:50 PM,"823","25.7","43","1008"
16/07/2022 2:34:50 PM,"823","25.7","43","1008"
16/07/2022 2:35:50 PM,"854","25.7","42","1008"
16/07/2022 2:36:50 PM,"854","25.7","42","1008"
16/07/2022 2:37:50 PM,"854","25.7","42","1008"
16/07/2022 2:38:50 PM,"854","25.7","42","1008"
16/07/2022 2:39:50 PM,"854","25.7","42","1008"
16/07/2022 2:40:50 PM,"862","25.1","42","1008"
16/07/2022 2:41:50 PM,"862","25.1","42","1008"
16/07/2022 2:42:50 PM,"862","25.1","42","1008"
16/07/2022 2:43:50 PM,"862","25.1","42","1008"
16/07/2022 2:44:50 PM,"862","25.1","42","1008"
16/07/2022 2:45:50 PM,"862","25.2","43","1007"
16/07/2022 2:46:50 PM,"862","25.2","43","1007"
16/07/2022 2:47:50 PM,"862","25.2","43","1007"
16/07/2022 2:48:50 PM,"862","25.2","43","1007"
16/07/2022 2:49:50 PM,"862","25.2","43","1007"
16/07/2022 2:50:50 PM,"900","25.3","43","1007"
16/07/2022 2:51:50 PM,"900","25.3","43","1007"
16/07/2022 2:52:50 PM,"900","25.3","43","1007"
16/07/2022 2:53:50 PM,"900","25.3","43","1007"
16/07/2022 2:54:50 PM,"900","25.3","43","1007"
16/07/2022 2:55:50 PM,"905","25.5","43","1007"
16/07/2022 2:56:50 PM,"905","25.5","43","1007"
16/07/2022 2:57:50 PM,"905","25.5","43","1007"
16/07/2022 2:58:50 PM,"905","25.5","43","1007"
16/07/2022 2:59:50 PM,"905","25.5","43","1007"
16/07/2022 3:00:50 PM,"926","25.5","43","1007"
16/07/2022 3:01:50 PM,"926","25.5","43","1007"
16/07/2022 3:02:50 PM,"926","25.5","43","1007"
16/07/2022 3:03:50 PM,"926","25.5","43","1007"
16/07/2022 3:04:50 PM,"926","25.5","43","1007"
16/07/2022 3:05:50 PM,"910","25.5","43","1007"
16/07/2022 3:06:50 PM,"910","25.5","43","1007"
16/07/2022 3:07:50 PM,"910","25.5","43","1007"
16/07/2022 3:08:50 PM,"910","25.5","43","1007"
16/07/2022 3:09:50 PM,"910","25.5","43","1007"
16/07/2022 3:10:50 PM,"933","25.5","43","1007"
16/07/2022 3:11:50 PM,"933","25.5","43","1007"
16/07/2022 3:12:50 PM,"933","25.5","43","1007"
16/07/2022 3:13:50 PM,"933","25.5","43","1007"
16/07/2022 3:14:50 PM,"933","25.5","43","1007"
16/07/2022 3:15:50 PM,"1002","25.5","43","1007"
16/07/2022 3:16:50 PM,"1002","25.5","43","1007"
16/07/2022 3:17:50 PM,"1002","25.5","43","1007"
16/07/2022 3:18:50 PM,"1002","25.5","43","1007"
16/07/2022 3:19:50 PM,"1002","25.5","43","1007"
16/07/2022 3:20:50 PM,"948","24.9","42","1007"
16/07/2022 3:21:50 PM,"948","24.9","42","1007"
16/07/2022 3:22:50 PM,"948","24.9","42","1007"
16/07/2022 3:23:50 PM,"948","24.9","42","1007"
16/07/2022 3:24:50 PM,"948","24.9","42","1007"
16/07/2022 3:25:50 PM,"949","24.6","43","1007"
16/07/2022 3:26:50 PM,"949","24.6","43","1007"
16/07/2022 3:27:50 PM,"949","24.6","43","1007"
16/07/2022 3:28:50 PM,"949","24.6","43","1007"
16/07/2022 3:29:50 PM,"949","24.6","43","1007"
16/07/2022 3:30:50 PM,"925","24.8","43","1007"
16/07/2022 3:31:50 PM,"925","24.8","43","1007"
16/07/2022 3:32:50 PM,"925","24.8","43","1007"
16/07/2022 3:33:50 PM,"925","24.8","43","1007"
16/07/2022 3:34:50 PM,"925","24.8","43","1007"
16/07/2022 3:35:50 PM,"887","24.9","43","1007"
16/07/2022 3:36:50 PM,"887","24.9","43","1007"
16/07/2022 3:37:50 PM,"887","24.9","43","1007"
16/07/2022 3:38:50 PM,"887","24.9","43","1007"
16/07/2022 3:39:50 PM,"887","24.9","43","1007"
16/07/2022 3:40:50 PM,"908","25.0","43","1007"
16/07/2022 3:41:50 PM,"908","25.0","43","1007"
16/07/2022 3:42:50 PM,"908","25.0","43","1007"
16/07/2022 3:43:50 PM,"908","25.0","43","1007"
16/07/2022 3:44:50 PM,"908","25.0","43","1007"
16/07/2022 3:45:50 PM,"902","25.1","43","1007"
16/07/2022 3:46:50 PM,"902","25.1","43","1007"
16/07/2022 3:47:50 PM,"902","25.1","43","1007"
16/07/2022 3:48:50 PM,"902","25.1","43","1007"
16/07/2022 3:49:50 PM,"902","25.1","43","1007"
16/07/2022 3:50:50 PM,"885","25.1","43","1007"
16/07/2022 3:51:50 PM,"885","25.1","43","1007"
16/07/2022 3:52:50 PM,"885","25.1","43","1007"
16/07/2022 3:53:50 PM,"885","25.1","43","1007"
16/07/2022 3:54:49 PM,"885","25.1","43","1007"
16/07/2022 3:55:49 PM,"898","25.1","43","1007"
16/07/2022 3:56:49 PM,"898","25.1","43","1007"
16/07/2022 3:57:49 PM,"898","25.1","43","1007"
16/07/2022 3:58:49 PM,"898","25.1","43","1007"
16/07/2022 3:59:49 PM,"898","25.1","43","1007"
16/07/2022 4:00:49 PM,"906","25.1","43","1007"
16/07/2022 4:01:49 PM,"906","25.1","43","1007"
16/07/2022 4:02:49 PM,"906","25.1","43","1007"
16/07/2022 4:03:49 PM,"906","25.1","43","1007"
16/07/2022 4:04:49 PM,"906","25.1","43","1007"
16/07/2022 4:05:49 PM,"914","25.2","43","1007"
16/07/2022 4:06:49 PM,"914","25.2","43","1007"
16/07/2022 4:07:49 PM,"914","25.2","43","1007"
16/07/2022 4:08:49 PM,"914","25.2","43","1007"
16/07/2022 4:09:49 PM,"914","25.2","43","1007"
16/07/2022 4:10:49 PM,"996","25.1","42","1007"
16/07/2022 4:11:49 PM,"996","25.1","42","1007"
16/07/2022 4:12:49 PM,"996","25.1","42","1007"
16/07/2022 4:13:49 PM,"996","25.1","42","1007"
16/07/2022 4:14:49 PM,"996","25.1","42","1007"
16/07/2022 4:15:49 PM,"960","24.5","42","1007"
16/07/2022 4:16:49 PM,"960","24.5","42","1007"
16/07/2022 4:17:49 PM,"960","24.5","42","1007"
16/07/2022 4:18:49 PM,"960","24.5","42","1007"
16/07/2022 4:19:49 PM,"960","24.5","42","1007"
16/07/2022 4:20:49 PM,"932","24.4","43","1007"
16/07/2022 4:21:49 PM,"932","24.4","43","1007"
16/07/2022 4:22:49 PM,"932","24.4","43","1007"
16/07/2022 4:23:49 PM,"932","24.4","43","1007"
16/07/2022 4:24:49 PM,"932","24.4","43","1007"
16/07/2022 4:25:49 PM,"914","24.6","43","1007"
16/07/2022 4:26:49 PM,"914","24.6","43","1007"
16/07/2022 4:27:49 PM,"914","24.6","43","1007"
16/07/2022 4:28:49 PM,"914","24.6","43","1007"
16/07/2022 4:29:49 PM,"914","24.6","43","1007"
16/07/2022 4:30:49 PM,"903","24.6","43","1007"
16/07/2022 4:31:49 PM,"903","24.6","43","1007"
16/07/2022 4:32:49 PM,"903","24.6","43","1007"
16/07/2022 4:33:49 PM,"903","24.6","43","1007"
16/07/2022 4:34:49 PM,"903","24.6","43","1007"
16/07/2022 4:35:49 PM,"918","24.7","43","1007"
16/07/2022 4:36:49 PM,"918","24.7","43","1007"
16/07/2022 4:37:49 PM,"918","24.7","43","1007"
16/07/2022 4:38:49 PM,"918","24.7","43","1007"
16/07/2022 4:39:49 PM,"918","24.7","43","1007"
16/07/2022 4:40:49 PM,"902","24.7","43","1007"
16/07/2022 4:41:49 PM,"902","24.7","43","1007"
16/07/2022 4:42:49 PM,"902","24.7","43","1007"
16/07/2022 4:43:49 PM,"902","24.7","43","1007"
16/07/2022 4:44:49 PM,"902","24.7","43","1007"
16/07/2022 4:45:49 PM,"910","24.7","43","1007"
16/07/2022 4:46:49 PM,"910","24.7","43","1007"
16/07/2022 4:47:49 PM,"910","24.7","43","1007"
16/07/2022 4:48:49 PM,"910","24.7","43","1007"
16/07/2022 4:49:49 PM,"910","24.7","43","1007"
16/07/2022 4:50:49 PM,"899","24.8","43","1007"
16/07/2022 4:51:49 PM,"899","24.8","43","1007"
16/07/2022 4:52:49 PM,"899","24.8","43","1007"
16/07/2022 4:53:49 PM,"899","24.8","43","1007"
16/07/2022 4:54:49 PM,"899","24.8","43","1007"
16/07/2022 4:55:49 PM,"914","24.8","43","1007"
16/07/2022 4:56:49 PM,"914","24.8","43","1007"
16/07/2022 4:57:49 PM,"914","24.8","43","1007"
16/07/2022 4:58:49 PM,"914","24.8","43","1007"
16/07/2022 4:59:49 PM,"914","24.8","43","1007"
16/07/2022 5:00:49 PM,"905","24.8","43","1006"
16/07/2022 5:01:49 PM,"905","24.8","43","1006"
16/07/2022 5:02:49 PM,"905","24.8","43","1006"
16/07/2022 5:03:49 PM,"905","24.8","43","1006"
16/07/2022 5:04:49 PM,"905","24.8","43","1006"
16/07/2022 5:05:49 PM,"916","24.8","43","1007"
16/07/2022 5:06:49 PM,"916","24.8","43","1007"
16/07/2022 5:07:49 PM,"916","24.8","43","1007"
16/07/2022 5:08:49 PM,"916","24.8","43","1007"
16/07/2022 5:09:49 PM,"916","24.8","43","1007"
16/07/2022 5:10:49 PM,"902","24.5","42","1006"
16/07/2022 5:11:49 PM,"902","24.5","42","1006"
16/07/2022 5:12:49 PM,"902","24.5","42","1006"
16/07/2022 5:13:49 PM,"902","24.5","42","1006"
16/07/2022 5:14:49 PM,"902","24.5","42","1006"
16/07/2022 5:15:49 PM,"898","24.0","43","1006"
16/07/2022 5:16:49 PM,"898","24.0","43","1006"
16/07/2022 5:17:49 PM,"898","24.0","43","1006"
16/07/2022 5:18:49 PM,"898","24.0","43","1006"
16/07/2022 5:19:49 PM,"898","24.0","43","1006"
16/07/2022 5:20:49 PM,"887","24.1","43","1006"
16/07/2022 5:21:49 PM,"887","24.1","43","1006"
16/07/2022 5:22:49 PM,"887","24.1","43","1006"
16/07/2022 5:23:49 PM,"887","24.1","43","1006"
16/07/2022 5:24:49 PM,"887","24.1","43","1006"
16/07/2022 5:25:49 PM,"890","24.3","43","1006"
16/07/2022 5:26:49 PM,"890","24.3","43","1006"
16/07/2022 5:27:49 PM,"890","24.3","43","1006"
16/07/2022 5:28:49 PM,"890","24.3","43","1006"
16/07/2022 5:29:49 PM,"890","24.3","43","1006"
16/07/2022 5:30:49 PM,"887","24.4","43","1006"
16/07/2022 5:31:49 PM,"887","24.4","43","1006"
16/07/2022 5:32:49 PM,"887","24.4","43","1006"
16/07/2022 5:33:49 PM,"887","24.4","43","1006"
16/07/2022 5:34:49 PM,"887","24.4","43","1006"
16/07/2022 5:35:49 PM,"896","24.5","43","1006"
16/07/2022 5:36:49 PM,"896","24.5","43","1006"
16/07/2022 5:37:49 PM,"896","24.5","43","1006"
16/07/2022 5:38:49 PM,"896","24.5","43","1006"
16/07/2022 5:39:49 PM,"896","24.5","43","1006"
16/07/2022 5:40:49 PM,"915","24.5","43","1006"
16/07/2022 5:41:49 PM,"915","24.5","43","1006"
16/07/2022 5:42:49 PM,"915","24.5","43","1006"
16/07/2022 5:43:49 PM,"915","24.5","43","1006"
16/07/2022 5:44:49 PM,"915","24.5","43","1006"
16/07/2022 5:45:49 PM,"909","24.6","43","1006"
16/07/2022 5:46:49 PM,"909","24.6","43","1006"
16/07/2022 5:47:49 PM,"909","24.6","43","1006"
16/07/2022 5:48:49 PM,"909","24.6","43","1006"
16/07/2022 5:49:49 PM,"909","24.6","43","1006"
16/07/2022 5:50:49 PM,"905","24.6","43","1006"
16/07/2022 5:51:50 PM,"905","24.6","43","1006"
16/07/2022 5:52:50 PM,"905","24.6","43","1006"
16/07/2022 5:53:50 PM,"905","24.6","43","1006"
16/07/2022 5:54:50 PM,"905","24.6","43","1006"
16/07/2022 5:55:50 PM,"892","24.6","43","1006"
16/07/2022 5:56:50 PM,"892","24.6","43","1006"
16/07/2022 5:57:50 PM,"892","24.6","43","1006"
16/07/2022 5:58:50 PM,"892","24.6","43","1006"
16/07/2022 5:59:50 PM,"892","24.6","43","1006"
16/07/2022 6:00:50 PM,"908","24.6","43","1006"
16/07/2022 6:01:50 PM,"908","24.6","43","1006"
16/07/2022 6:02:50 PM,"908","24.6","43","1006"
16/07/2022 6:03:50 PM,"908","24.6","43","1006"
16/07/2022 6:04:50 PM,"908","24.6","43","1006"
16/07/2022 6:05:50 PM,"900","24.7","43","1006"
